,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,age,gender,rest,subject_condition,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
849,49,236,10,value training,False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,,True,4,629.8000000000466,317.39999999990687,ArrowUp,ArrowLeft,True,True,26.0,,40,True
881,81,322,10,value training,False,./assets/img/ocean/memory/41.jpg,ocean,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,,True,4,698.1999999999534,437.0999999998603,ArrowUp,ArrowRight,False,False,30.0,,0,False
883,83,326,10,value training,False,./assets/img/ocean/memory/22.jpg,ocean,23.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,,True,4,674.1999999999534,511.0,ArrowUp,ArrowLeft,False,True,30.0,,0,False
885,85,330,10,value training,False,./assets/img/ocean/memory/5.jpg,ocean,8.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,,True,4,721.5,557.5,ArrowDown,ArrowLeft,True,False,30.0,,0,False
886,86,332,10,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,,True,4,862.8000000000466,411.80000000004657,ArrowDown,ArrowRight,True,True,30.0,,0,True
887,87,334,10,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,,True,4,460.70000000018626,395.4000000001397,ArrowDown,ArrowRight,True,True,30.0,,0,True
888,88,336,10,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,,True,4,547.1000000000931,521.6999999999534,ArrowDown,ArrowRight,True,True,30.0,,5,True
889,89,338,10,value training,False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,,True,4,497.20000000018626,556.4000000001397,ArrowDown,ArrowRight,True,True,30.0,,5,True
890,90,340,10,value training,False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,,True,4,634.5,496.39999999990687,ArrowDown,ArrowRight,True,True,30.0,,5,True
891,91,342,10,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,,True,4,561.0,463.60000000009313,ArrowDown,ArrowRight,True,True,30.0,,5,True
892,92,344,10,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,,True,4,585.5,463.80000000004657,ArrowDown,ArrowRight,True,True,30.0,,5,True
893,93,346,10,value training,False,./assets/img/ocean/memory/29.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,,True,4,543.3000000000466,264.5999999998603,ArrowDown,ArrowRight,True,True,30.0,,10,True
894,94,348,10,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,,True,4,425.9000000001397,321.0,ArrowDown,ArrowRight,True,True,30.0,,10,True
895,95,350,10,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,,True,4,807.5999999998603,358.80000000004657,ArrowDown,ArrowRight,True,True,30.0,,10,True
896,96,352,10,value training,False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,,True,4,756.6000000000931,468.4000000001397,ArrowDown,ArrowRight,True,True,30.0,,10,True
897,97,354,10,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,,True,4,677.9000000001397,491.39999999990687,ArrowDown,ArrowRight,True,True,30.0,,10,True
898,98,356,10,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,,True,4,517.4000000001397,381.19999999995343,ArrowDown,ArrowRight,True,True,30.0,,15,True
899,99,358,10,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,,True,4,453.5999999998603,266.10000000009313,ArrowDown,ArrowRight,True,True,30.0,,15,True
900,100,360,10,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,,True,4,540.6000000000931,366.5,ArrowDown,ArrowRight,True,True,30.0,,15,True
901,101,362,10,value training,False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,,True,4,641.6999999999534,289.0999999998603,ArrowDown,ArrowRight,True,True,30.0,,15,True
903,103,366,10,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,,True,4,724.4000000001397,377.0,ArrowDown,ArrowRight,True,True,30.0,,15,True
904,104,368,10,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,,True,4,633.4000000001397,304.89999999990687,ArrowDown,ArrowRight,True,True,30.0,,20,True
905,105,370,10,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,,True,4,622.0,284.89999999990687,ArrowDown,ArrowRight,True,True,30.0,,20,True
906,106,372,10,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,,True,4,448.29999999981374,307.10000000009313,ArrowDown,ArrowRight,True,True,30.0,,20,True
907,107,374,10,value training,False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,,True,4,418.19999999995343,295.30000000004657,ArrowDown,ArrowRight,True,True,30.0,,20,True
908,108,376,10,value training,False,./assets/img/ocean/memory/8.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,,True,4,394.5,293.30000000004657,ArrowDown,ArrowRight,True,True,30.0,,20,True
910,110,380,10,value training,False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,,True,4,617.1000000000931,321.4000000001397,ArrowDown,ArrowRight,True,True,30.0,,25,True
912,112,384,10,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,,True,4,552.5,325.60000000009313,ArrowDown,ArrowRight,True,True,30.0,,25,True
913,113,386,10,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,,True,4,426.5999999998603,324.89999999990687,ArrowDown,ArrowRight,True,True,30.0,,25,True
915,115,390,10,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,,True,4,763.5999999998603,326.80000000004657,ArrowDown,ArrowRight,True,True,30.0,,25,True
916,116,392,10,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,,True,4,707.8999999999069,362.0,ArrowDown,ArrowRight,True,True,30.0,,25,True
917,117,394,10,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,,True,4,693.6000000000931,662.5,ArrowDown,ArrowRight,True,True,30.0,,30,True
918,118,396,10,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,,True,4,564.2000000001863,334.0999999998603,ArrowDown,ArrowRight,True,True,30.0,,30,True
919,119,398,10,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,,True,4,774.3000000000466,336.0999999998603,ArrowDown,ArrowRight,True,True,30.0,,30,True
920,120,400,10,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,,True,4,611.3000000000466,280.39999999990687,ArrowDown,ArrowRight,True,True,30.0,,30,True
921,121,402,10,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,,True,4,496.10000000009313,635.8000000000466,ArrowDown,ArrowRight,True,True,30.0,,30,True
922,122,404,10,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,,True,4,561.5,227.20000000018626,ArrowDown,ArrowRight,True,True,30.0,,35,True
923,123,406,10,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,,True,4,717.4000000001397,330.29999999981374,ArrowDown,ArrowRight,True,True,30.0,,35,True
924,124,408,10,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,,True,4,767.3000000000466,415.0,ArrowDown,ArrowRight,True,True,30.0,,35,True
925,125,410,10,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,,True,4,911.1000000000931,568.6000000000931,ArrowDown,ArrowRight,True,True,30.0,,35,True
926,126,412,10,value training,False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,,True,4,715.0,458.10000000009313,ArrowDown,ArrowRight,True,True,30.0,,35,True
927,127,414,10,value training,False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,,True,4,581.7000000001863,309.80000000004657,ArrowDown,ArrowRight,True,True,30.0,,40,True
929,129,418,10,value training,False,./assets/img/ocean/memory/2.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,,True,4,571.1999999999534,367.19999999995343,ArrowDown,ArrowRight,True,True,30.0,,40,True
960,0,129,11,value training,False,./assets/img/ocean/memory/17.jpg,ocean,17.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,,False,8,775.1000000238419,595.0,ArrowDown,ArrowRight,False,True,26.0,,0,False
961,1,131,11,value training,False,./assets/img/ocean/memory/19.jpg,ocean,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,,False,8,1397.4000000953674,575.7000000476837,ArrowDown,ArrowLeft,False,False,26.0,,0,False
962,2,133,11,value training,False,./assets/img/ocean/memory/1.jpg,ocean,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,,False,8,524.1999999284744,578.7999999523163,ArrowUp,ArrowRight,True,False,26.0,,0,False
963,3,135,11,value training,False,./assets/img/ocean/memory/39.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,,False,8,877.0,432.10000002384186,ArrowUp,ArrowLeft,True,True,26.0,,0,True
964,4,137,11,value training,False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,,False,8,965.5,506.7000000476837,ArrowUp,ArrowLeft,True,True,26.0,,0,True
965,5,139,11,value training,False,./assets/img/ocean/memory/8.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,,False,8,990.6000000238419,472.39999997615814,ArrowUp,ArrowLeft,True,True,26.0,,5,True
967,7,143,11,value training,False,./assets/img/ocean/memory/7.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,,False,8,1092.2999999523163,482.0,ArrowUp,ArrowLeft,True,True,26.0,,5,True
969,9,147,11,value training,False,./assets/img/ocean/memory/21.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,,False,8,1235.0,534.8999999761581,ArrowUp,ArrowLeft,True,True,26.0,,5,True
970,10,149,11,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,,False,8,1775.1000000238419,425.1999999284744,ArrowUp,ArrowLeft,True,True,26.0,,5,True
971,11,151,11,value training,False,./assets/img/ocean/memory/22.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,,False,8,1390.6999999284744,496.1999999284744,ArrowUp,ArrowLeft,True,True,26.0,,5,True
972,12,153,11,value training,False,./assets/img/ocean/memory/24.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,,False,8,1702.7999999523163,447.0,ArrowUp,ArrowLeft,True,True,26.0,,10,True
974,14,157,11,value training,False,./assets/img/ocean/memory/16.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,,False,8,823.8999999761581,381.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,,10,True
976,16,161,11,value training,False,./assets/img/ocean/memory/19.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,,False,8,700.6000000238419,330.8000000715256,ArrowUp,ArrowLeft,True,True,26.0,,10,True
978,18,165,11,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,,False,8,982.7000000476837,400.2000000476837,ArrowUp,ArrowLeft,True,True,26.0,,10,True
979,19,167,11,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,,False,8,709.3999999761581,303.2999999523163,ArrowUp,ArrowLeft,True,True,26.0,,15,True
980,20,169,11,value training,False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,,False,8,1586.0,434.0,ArrowUp,ArrowLeft,True,True,26.0,,15,True
981,21,171,11,value training,False,./assets/img/ocean/memory/14.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,,False,8,1077.0,459.3000000715256,ArrowUp,ArrowLeft,True,True,26.0,,15,True
982,22,173,11,value training,False,./assets/img/ocean/memory/0.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,,False,8,882.6000000238419,548.4000000953674,ArrowUp,ArrowLeft,True,True,26.0,,15,True
983,23,175,11,value training,False,./assets/img/ocean/memory/5.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,,False,8,661.9000000953674,554.5,ArrowUp,ArrowLeft,True,True,26.0,,15,True
984,24,177,11,value training,False,./assets/img/ocean/memory/10.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,,False,8,735.8999999761581,429.5,ArrowUp,ArrowLeft,True,True,26.0,,20,True
985,25,179,11,value training,False,./assets/img/ocean/memory/21.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,,False,8,713.4000000953674,488.89999997615814,ArrowUp,ArrowLeft,True,True,26.0,,20,True
986,26,181,11,value training,False,./assets/img/ocean/memory/15.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,,False,8,871.1000000238419,458.1999999284744,ArrowUp,ArrowLeft,True,True,26.0,,20,True
987,27,183,11,value training,False,./assets/img/ocean/memory/35.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,,False,8,560.6000000238419,414.90000009536743,ArrowUp,ArrowLeft,True,True,26.0,,20,True
989,29,187,11,value training,False,./assets/img/ocean/memory/24.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,,False,8,710.1000000238419,521.0,ArrowUp,ArrowLeft,True,True,26.0,,20,True
990,30,189,11,value training,False,./assets/img/ocean/memory/7.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,,False,8,874.2000000476837,477.0,ArrowUp,ArrowLeft,True,True,26.0,,25,True
991,31,191,11,value training,False,./assets/img/ocean/memory/23.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,,False,8,866.8000000715256,546.6999999284744,ArrowUp,ArrowLeft,True,True,26.0,,25,True
992,32,193,11,value training,False,./assets/img/ocean/memory/27.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,,False,8,533.8999999761581,448.2999999523163,ArrowUp,ArrowLeft,True,True,26.0,,25,True
993,33,195,11,value training,False,./assets/img/ocean/memory/23.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,,False,8,537.7999999523163,481.59999990463257,ArrowUp,ArrowLeft,True,True,26.0,,25,True
994,34,197,11,value training,False,./assets/img/ocean/memory/10.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,,False,8,530.7000000476837,553.8999999761581,ArrowUp,ArrowLeft,True,True,26.0,,25,True
995,35,199,11,value training,False,./assets/img/ocean/memory/17.jpg,ocean,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,,False,8,539.1000000238419,414.39999997615814,ArrowUp,ArrowLeft,True,True,26.0,,30,True
