"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","243","1102724","0.0-4.0-4.0-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1477.2999999988824]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","5_4","","","","","","2","original","1",""
"html-keyboard-response","244","1103227","0.0-4.0-4.0-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","245","1107233","0.0-4.0-4.0-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1982.0999999996275]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","4_0","","","","","","3","original","1",""
"html-keyboard-response","246","1107735","0.0-4.0-4.0-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","247","1110749","0.0-4.0-4.0-2.3-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","3012","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","0","beep chest","","","","false","","","","50","9","9","","","","","",""
"revaluation","248","1114752","0.0-4.0-4.0-0.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1750.0999999996275]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","11_4","","","","","","4","original","1",""
"html-keyboard-response","249","1115253","0.0-4.0-4.0-1.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","250","1119258","0.0-4.0-4.0-0.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1281.7999999988824]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","2_1","","","","","","5","original","1",""
"html-keyboard-response","251","1119759","0.0-4.0-4.0-1.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","252","1123762","0.0-4.0-4.0-0.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","true","","","","[]","./assets/img/ocean/animals/seahorse.jpg","[]","revaluation","ocean","-5","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp","","3_0","","","","","","6","original","1",""
"html-keyboard-response","253","1124264","0.0-4.0-4.0-1.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","254","1128269","0.0-4.0-4.0-0.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1192.800000000745]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","18_0","","","","","","7","original","1",""
"html-keyboard-response","255","1128772","0.0-4.0-4.0-1.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","256","1133394","0.0-4.0-4.0-2.7-0.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","4621","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","0","beep chest","","","","false","","","","50","5","5","","","","","",""
"revaluation","257","1137400","0.0-4.0-4.0-0.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1307]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","10_3","","","","","","8","original","1",""
"html-keyboard-response","258","1137903","0.0-4.0-4.0-1.8","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","259","1141907","0.0-4.0-4.0-0.9","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[790]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","9_2","","","","","","9","original","1",""
"html-keyboard-response","260","1142410","0.0-4.0-4.0-1.9","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","261","1146415","0.0-4.0-4.0-0.10","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[871.8999999985099]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","7_4","","","","","","10","original","1",""
"html-keyboard-response","262","1146917","0.0-4.0-4.0-1.10","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","263","1150922","0.0-4.0-4.0-0.11","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[812.0999999996275]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","13_2","","","","","","11","original","1",""
"html-keyboard-response","264","1151424","0.0-4.0-4.0-1.11","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","265","1153853","0.0-4.0-4.0-2.11-0.11","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","2427","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","10","beep chest","","","","false","","","","50","11","1","","","","","",""
"revaluation","266","1157857","0.0-4.0-4.0-0.12","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1541.0999999996275]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","6_3","","","","","","12","original","1",""
"html-keyboard-response","267","1158358","0.0-4.0-4.0-1.12","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","268","1162364","0.0-4.0-4.0-0.13","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1134.6000000014901]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","8_2","","","","","","13","original","1",""
"html-keyboard-response","269","1162866","0.0-4.0-4.0-1.13","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","270","1166870","0.0-4.0-4.0-0.14","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[516.2999999988824]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","16_0","","","","","","14","original","1",""
"html-keyboard-response","271","1167373","0.0-4.0-4.0-1.14","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","272","1171378","0.0-4.0-4.0-0.15","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1190.0999999996275]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","14_4","","","","","","15","original","1",""
"html-keyboard-response","273","1171879","0.0-4.0-4.0-1.15","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"html-slider-response","274","1173629","0.0-4.0-4.0-2.15-0.15","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1749","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","9","beep chest","","","","true","","","","50","9","0","","","","","",""
"revaluation","275","1177635","0.0-4.0-4.0-0.16","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[945.2000000011176]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","12_2","","","","","","16","original","1",""
"html-keyboard-response","276","1178137","0.0-4.0-4.0-1.16","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","277","1182142","0.0-4.0-4.0-0.17","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[712.9000000003725]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","15_0","","","","","","17","original","1",""
"html-keyboard-response","278","1182644","0.0-4.0-4.0-1.17","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","279","1194462","0.0-4.0-5.0-0.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","466.19999999925494","<p> Time to play the dot game! </p>
            <p> For one minute, click the red dots on the following screen as they appear. </p>
            <p><b> Don't look away, as you will earn bonus for clicking dots</b>. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","280","1254467","0.0-4.0-5.0-1.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","[127,99,63,61,60,57,53]","","","rest","","70","","","","","","","","","0","60000","","","",""
"learning-instructions","281","1262610","0.0-4.0-6.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","282","1278580","0.0-4.0-6.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","283","1279583","0.0-4.0-7.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","284","1280586","0.0-4.0-7.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","285","1281588","0.0-4.0-7.0-2.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","286","1282589","0.0-4.0-7.0-3.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","287","1283152","0.0-4.0-8.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[560]","./assets/img/ocean/test/2.jpg","[""ArrowDown""]","first stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","1",""
"html-keyboard-response","288","1283653","0.0-4.0-8.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","289","1284515","0.0-4.0-8.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[860.5999999996275]","./assets/img/ocean/test/3.jpg","[""ArrowDown""]","first stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","1",""
"html-keyboard-response","290","1285016","0.0-4.0-8.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","291","1285685","0.0-4.0-8.0-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[666.0999999996275]","./assets/img/ocean/test/0.jpg","[""ArrowDown""]","first stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","1",""
"html-keyboard-response","292","1286186","0.0-4.0-8.0-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","293","1286706","0.0-4.0-8.0-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[518.6999999992549]","./assets/img/ocean/test/1.jpg","[""ArrowDown""]","first stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown","false","","","","","","","","original","1",""
"html-keyboard-response","294","1287207","0.0-4.0-8.0-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","295","1300553","0.0-4.0-9.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","","","",""
"html-keyboard-response","296","1301555","0.0-4.0-10.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","297","1302556","0.0-4.0-10.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","298","1303558","0.0-4.0-10.0-2.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","299","1304560","0.0-4.0-10.0-3.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","","","",""
"revaluation","300","1305598","0.0-4.0-11.0-0.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[1035.4000000003725]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","1",""
"html-keyboard-response","301","1306099","0.0-4.0-11.0-1.0","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","302","1306664","0.0-4.0-11.0-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[563.5]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","1",""
"html-keyboard-response","303","1307165","0.0-4.0-11.0-1.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","304","1307666","0.0-4.0-11.0-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[499.09999999962747]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","1",""
"html-keyboard-response","305","1308168","0.0-4.0-11.0-1.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","306","1308624","0.0-4.0-11.0-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[452.80000000074506]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowUp,ArrowLeft","","","","","","","","","original","1",""
"html-keyboard-response","307","1309125","0.0-4.0-11.0-1.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","308","1309577","0.0-4.0-11.0-0.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[449.2000000011176]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","1",""
"html-keyboard-response","309","1310078","0.0-4.0-11.0-1.4","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","310","1310426","0.0-4.0-11.0-0.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[345.90000000037253]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","1",""
"html-keyboard-response","311","1310927","0.0-4.0-11.0-1.5","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","312","1311265","0.0-4.0-11.0-0.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[335.6000000014901]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","1",""
"html-keyboard-response","313","1311766","0.0-4.0-11.0-1.6","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","314","1312178","0.0-4.0-11.0-0.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[410.09999999962747]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","","","","","","","","","original","1",""
"html-keyboard-response","315","1312679","0.0-4.0-11.0-1.7","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","316","1317271","0.0-4.0-0.1-0.2","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1815.7999999988824","<p> This time you are searching for treasure in the <b>canyon</b>.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","317","1335206","0.0-4.0-0.1-0.3","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","681.5999999996275","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","318","1351278","0.0-4.0-1.1-0.1","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","1341.699999999255","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","319","1355283","0.0-4.0-2.1-0.50","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[976.5]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","0","revaluation","2",""
"html-keyboard-response","320","1355785","0.0-4.0-2.1-1.50","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","1","","",""
"revaluation","321","1361789","0.0-4.0-2.1-0.51","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[752.4000000003725,524.1999999992549]","./assets/img/canyon/memory/41.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","","","2","revaluation","2",""
"html-keyboard-response","322","1362291","0.0-4.0-2.1-1.51","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","3","","",""
"revaluation","323","1368298","0.0-4.0-2.1-0.52","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","false","","","","[683.6999999992549,305.09999999962747]","./assets/img/canyon/memory/34.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","4","revaluation","2",""
"html-keyboard-response","324","1368800","0.0-4.0-2.1-1.52","pilot_wm_v1","5fb5dfa5df577200090d9dc4","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","5","","",""
