"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","96","515319","0.0-4.0-11.0-9.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","97","516320","0.0-4.0-11.0-10.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","98","517321","0.0-4.0-11.0-10.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","99","518322","0.0-4.0-11.0-10.0-2.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","100","519323","0.0-4.0-11.0-10.0-3.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","101","520334","0.0-4.0-11.0-11.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1009]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","102","520835","0.0-4.0-11.0-11.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","103","521880","0.0-4.0-11.0-11.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[1042.0000000000582]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","104","522382","0.0-4.0-11.0-11.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","105","528623","0.0-4.0-12.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","1675","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","",""
"comp-q","106","535322","0.0-4.0-13.0-0.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","1128","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","",""
"comp-q","107","543161","0.0-4.0-13.0-0.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","1191","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","",""
"comp-q","108","551113","0.0-4.0-13.0-0.1-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","849","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","",""
"comp-q","109","557199","0.0-4.0-13.0-0.1-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","1242","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","",""
"comp-q","110","565686","0.0-4.0-13.0-0.2-0.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","1114","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","",""
"comp-q","111","573803","0.0-4.0-13.0-0.2-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","1685","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","",""
"comp-q","112","580903","0.0-4.0-13.0-0.3-0.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","1586.0000000001164","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","",""
"comp-q","113","593056","0.0-4.0-13.0-0.3-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","939","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","",""
"learning-instructions","114","606795","0.0-4.0-14.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","3899","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","115","610113","0.0-5.0-0.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","559.9999999998836","<p> This time you are searching for treasure in the <b>canyon</b>.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","116","628288","0.0-5.0-0.0-0.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","891","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","117","645985","0.0-5.0-1.0-0.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","2965.9999999998836","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","118","649989","0.0-5.0-2.0-0.0","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[587]","./assets/img/canyon/catch/1.jpg","[""ArrowUp""]","value training","canyon","-10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp","true","revaluation","1","0","","",""
"html-keyboard-response","119","650492","0.0-5.0-2.0-1.0","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","1","","",""
"revaluation","120","656497","0.0-5.0-2.0-0.1","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[698,523]","./assets/img/canyon/memory/29.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","revaluation","1","2","","",""
"html-keyboard-response","121","656998","0.0-5.0-2.0-1.1","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","3","","",""
"revaluation","122","663004","0.0-5.0-2.0-0.2","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[674.9999999998836,412]","./assets/img/canyon/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","4","","",""
"html-keyboard-response","123","663506","0.0-5.0-2.0-1.2","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","5","","",""
"revaluation","124","669512","0.0-5.0-2.0-0.3","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[510,486.0000000001164]","./assets/img/canyon/memory/35.jpg","[""ArrowDown"",""ArrowLeft""]","value training","canyon","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","revaluation","1","6","","",""
"html-keyboard-response","125","670014","0.0-5.0-2.0-1.3","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","7","","",""
"revaluation","126","676019","0.0-5.0-2.0-0.4","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[428,449]","./assets/img/canyon/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","revaluation","1","8","","",""
"html-keyboard-response","127","676521","0.0-5.0-2.0-1.4","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","9","","",""
"revaluation","128","682525","0.0-5.0-2.0-0.5","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[397.0000000001164,430.0000000001164]","./assets/img/canyon/memory/21.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","revaluation","1","10","","",""
"html-keyboard-response","129","683027","0.0-5.0-2.0-1.5","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","11","","",""
"revaluation","130","689032","0.0-5.0-2.0-0.6","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[496.0000000001164,306.9999999998836]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","12","","",""
"html-keyboard-response","131","689533","0.0-5.0-2.0-1.6","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","13","","",""
"revaluation","132","695539","0.0-5.0-2.0-0.7","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[534,117]","./assets/img/canyon/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","14","","",""
"html-keyboard-response","133","696041","0.0-5.0-2.0-1.7","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","15","","",""
"revaluation","134","702046","0.0-5.0-2.0-0.8","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[522,370.9999999998836]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","16","","",""
"html-keyboard-response","135","702548","0.0-5.0-2.0-1.8","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","17","","",""
"revaluation","136","708554","0.0-5.0-2.0-0.9","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[704,88]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","18","","",""
"html-keyboard-response","137","709056","0.0-5.0-2.0-1.9","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","19","","",""
"revaluation","138","715060","0.0-5.0-2.0-0.10","spark_pilot_norest","8335","8","14","Male","","","false","","","","","[681,154]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","revaluation","1","20","","",""
"html-keyboard-response","139","715562","0.0-5.0-2.0-1.10","spark_pilot_norest","8335","8","14","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","21","","",""
